Day,Month,Year,pm10_egnatia,pm10_egnatia_yest,pm10_lagkada,pm25_egnatia,no2_egnatia,so2_egnatia,temperature_egnatia,humidity_egnatia,WINDS_kord,Target
4675,19,10,2012,50,38,42,33,,,20.9,69,0.82,61
4676,20,10,2012,61,50,62,38,,,20.5,70,1.19,51
4677,21,10,2012,51,61,55,32,,,21.2,57,1.03,58
4678,22,10,2012,58,51,50,38,,,20.2,52,0.84,52
4679,23,10,2012,52,58,51,33,,,20.7,51,0.94,53
4680,24,10,2012,53,52,48,30,,,19.6,60,1,53
4681,25,10,2012,53,53,52,33,,,18.7,65,0.75,46
4682,26,10,2012,46,53,59,34,,,19,70,0.95,43
4683,27,10,2012,43,46,68,37,,,18.9,77,0.62,49
4684,28,10,2012,49,43,63,30,,,19.2,91,1.28,41
4685,29,10,2012,41,49,37,28,,,20.9,69,1.14,32
4686,30,10,2012,32,41,29,19,,,17.1,47,0.71,48
4687,31,10,2012,48,32,38,27,,,16.1,63,,32
4688,1,11,2012,32,48,27,24,,,17.4,83,0.7,61
4689,2,11,2012,61,32,55,39,,,18.3,85,0.71,58
4690,3,11,2012,58,61,50,39,,,18.3,69,0.68,45
4691,4,11,2012,45,58,38,33,,,17.8,78,0.64,50
4692,5,11,2012,50,45,43,37,,,18.2,78,0.67,52
4693,6,11,2012,52,50,52,35,,,19.6,75,0.72,37
4694,7,11,2012,37,52,33,26,,,15.9,67,2.17,29
4695,8,11,2012,29,37,24,27,,,12.2,50,0.82,50
4696,9,11,2012,50,29,40,41,,,12.6,58,1.18,45
4697,10,11,2012,45,50,35,40,,,14.1,47,0.77,68
4698,11,11,2012,68,45,66,65,,,13.3,63,0.65,76
4699,12,11,2012,76,68,69,73,,,13.6,71,0.48,89
4700,13,11,2012,89,76,84,84,,,14.1,71,0.68,85
4701,14,11,2012,85,89,76,79,,,14.1,72,0.92,36
4702,15,11,2012,36,85,36,32,,,14.9,60,1.27,30
4703,16,11,2012,30,36,31,27,,,15.3,60,1.34,30
4704,17,11,2012,30,30,33,28,,,15.2,62,0.86,50
4705,18,11,2012,50,30,55,48,,,14.5,65,0.9,69
4706,19,11,2012,69,50,84,65,,,14.8,70,1.7,39
4707,20,11,2012,39,69,38,34,,,14.9,79,2.24,43
4708,21,11,2012,43,39,40,33,,,14.8,74,0.5,67
4709,22,11,2012,67,43,73,57,,,14.2,73,0.63,45
4710,23,11,2012,45,67,56,37,,,14.4,73,0.89,46
4711,24,11,2012,46,45,45,37,,,14.7,70,0.83,47
4712,25,11,2012,47,46,47,42,,,14.5,70,0.72,77
4713,26,11,2012,77,47,70,63,,,14.2,74,0.69,75
4714,27,11,2012,75,77,75,60,,,14.4,72,0.74,72
4715,28,11,2012,72,75,96,58,,,15.1,77,1.15,34
4716,29,11,2012,34,72,56,24,,,17.2,76,1.22,39
4717,30,11,2012,39,34,42,18,,,16.7,56,,53
4718,1,12,2012,53,39,76,30,,,16.2,64,0.72,56
4719,2,12,2012,56,53,60,44,,,12.7,78,0.94,60
4720,3,12,2012,60,56,50,36,,,10.9,71,3.73,38
4721,4,12,2012,38,60,49,28,,,7.4,38,1.16,79
4722,5,12,2012,79,38,113,61,,,7.7,73,1.12,38
4723,6,12,2012,38,79,33,25,,,8.7,56,1.51,47
4724,7,12,2012,47,38,41,35,,,6.6,53,0.87,102
4725,8,12,2012,102,47,149,85,,,6,75,0.75,63
4726,9,12,2012,63,102,50,44,,,7.1,79,3,38
4727,10,12,2012,38,63,30,29,,,3.1,45,1.29,80
4728,11,12,2012,80,38,95,59,,,3.7,71,2.04,44
4729,12,12,2012,44,80,34,32,,,4.1,45,1.28,54
4730,13,12,2012,54,44,55,44,,,3.5,44,0.93,96
4731,14,12,2012,96,54,185,69,,,3.8,66,0.6,135
4732,15,12,2012,135,96,219,116,,,5.6,76,0.48,122
4733,16,12,2012,122,135,165,105,,,8,87,0.51,91
4734,17,12,2012,91,122,122,77,,,10.3,87,1.62,32
4735,18,12,2012,32,91,26,23,,,9.2,77,1.14,40
4736,19,12,2012,40,32,26,25,,,8.3,67,2.75,35
4737,20,12,2012,35,40,23,22,,,6.4,55,1.46,43
4738,21,12,2012,43,35,41,33,,,6.5,52,1.22,48
4739,22,12,2012,48,43,44,38,,,6.8,65,1.17,49
4740,23,12,2012,49,48,58,44,,,5.3,53,0.79,109
4741,24,12,2012,109,49,147,91,,,5.5,65,0.46,143
4742,25,12,2012,143,109,200,121,,,6.6,73,0.39,167
4743,26,12,2012,167,143,212,132,,,8.4,77,0.75,111
4744,27,12,2012,111,167,170,88,,,9.8,83,0.48,115
4745,28,12,2012,115,111,186,91,,,8.6,92,,58
4746,29,12,2012,58,115,51,45,,,10.5,74,,39
4747,30,12,2012,39,58,66,31,,,9.4,58,,87
4748,31,12,2012,87,39,99,69,,,8.1,69,,88
4749,1,1,2013,88,87,72,69,97,23,8.9,72,,97
4750,2,1,2013,97,88,75,73,114,11,9.1,78,0.69,73
4751,3,1,2013,73,97,44,44,123,25,9.4,64,1.47,47
4752,4,1,2013,47,73,35,38,115,10,10.8,51,2.34,30
4753,5,1,2013,30,47,27,28,104,3,11.3,48,2.59,18
4754,6,1,2013,18,30,20,17,77,10,7.6,46,2.29,31
4755,7,1,2013,31,18,26,27,86,9,5.8,42,3.11,26
4756,8,1,2013,26,31,29,29,103,2,1.8,41,1.85,45
4757,9,1,2013,45,26,43,43,108,10,1.6,41,0.86,75
4758,10,1,2013,75,45,132,87,69,9,3.8,58,0.68,93
4759,11,1,2013,93,75,173,92,75,2,7,81,0.78,70
4760,12,1,2013,70,93,105,60,80,1,6.8,66,1.92,49
4761,13,1,2013,49,70,64,39,85,2,5.6,58,0.67,82
4762,14,1,2013,82,49,130,67,97,2,8.2,78,0.56,82
4763,15,1,2013,82,82,112,61,114,2,11.2,77,1.86,24
4764,16,1,2013,24,82,29,29,123,9,12.8,62,1.41,31
4765,17,1,2013,31,24,42,21,67,7,11,58,1.93,67
4766,18,1,2013,67,31,78,40,72,12,10.6,74,0.77,64
4767,19,1,2013,64,67,88,39,77,6,9.4,59,0.88,60
4768,20,1,2013,60,64,122,46,81,4,10.8,61,0.51,88
4769,21,1,2013,88,60,158,62,92,3,11.4,78,0.73,61
4770,22,1,2013,61,88,104,35,107,2,12.8,67,0.62,51
4771,23,1,2013,51,61,79,32,115,7,12.4,52,1.02,88
4772,24,1,2013,88,51,95,58,108,1,9.7,72,0.72,78
4773,25,1,2013,78,88,81,51,98,2,8.9,83,1.52,44
4774,26,1,2013,44,78,46,27,74,1,6.8,75,1.4,43
4775,27,1,2013,43,44,45,38,82,4,5.3,59,1.08,67
4776,28,1,2013,67,43,68,55,97,4,6.6,61,0.99,65
4777,29,1,2013,65,67,68,53,102,4,7.4,55,1.26,58
4778,30,1,2013,58,65,57,44,105,4,8.8,49,1.48,60
4779,31,1,2013,60,58,61,43,107,2,10.4,53,,58
4780,1,2,2013,58,60,86,40,106,10,9.8,48,0.7,100
4781,2,2,2013,100,58,148,73,102,14,9.7,69,1.02,70
4782,3,2,2013,70,100,98,46,66,1,14.9,60,1.25,79
4783,4,2,2013,79,70,99,53,106,1,12.1,59,0.68,61
4784,5,2,2013,61,79,69,37,79,5,10.6,59,0.83,115
4785,6,2,2013,115,61,92,65,86,8,11,74,1.02,41
4786,7,2,2013,41,115,52,28,79,5,12.2,70,1.45,69
4787,8,2,2013,69,41,32,35,83,7,8.4,59,1.07,63
4788,9,2,2013,63,69,88,47,82,5,7.3,59,0.71,69
4789,10,2,2013,69,63,110,59,83,6,9.3,57,1.1,66
4790,11,2,2013,66,69,77,48,98,9,9.2,43,1.17,77
4791,12,2,2013,77,66,73,56,96,12,9.8,57,1.42,44
4792,13,2,2013,44,77,46,28,82,5,11.5,71,0.82,39
4793,14,2,2013,39,44,34,25,80,2,10.7,71,0.72,41
4794,15,2,2013,41,39,36,25,70,2,10.9,63,1.35,36
4795,16,2,2013,36,41,33,25,69,2,9,75,1.6,39
4796,17,2,2013,39,36,53,34,68,4,8.5,62,0.92,53
4797,18,2,2013,53,39,74,47,81,5,7.9,73,1.25,25
4798,19,2,2013,25,53,25,22,77,4,6.9,77,1.12,44
4799,20,2,2013,44,25,55,32,73,6,8.3,69,1.11,34
4800,21,2,2013,34,44,41,30,89,6,9,78,1.48,36
4801,22,2,2013,36,34,47,24,82,5,9.7,76,0.87,72
4802,23,2,2013,72,36,96,51,83,7,10.2,78,0.98,60
4803,24,2,2013,60,72,73,44,68,7,12.8,79,2.23,64
4804,25,2,2013,64,60,63,33,78,11,15.7,67,1.92,37
4805,26,2,2013,37,64,37,22,88,13,12.6,79,1.24,43
4806,27,2,2013,43,37,38,29,90,10,11,69,1.3,35
4807,28,2,2013,35,43,34,25,76,9,9.5,64,,56
4808,1,3,2013,56,35,83,40,79,12,9.5,62,0.84,72
4809,2,3,2013,72,56,91,55,85,14,9.3,71,0.88,58
4810,3,3,2013,58,72,69,43,69,13,9.1,69,1.15,63
4811,4,3,2013,63,58,66,49,86,20,11.5,43,1.26,50
4812,5,3,2013,50,63,57,34,74,11,10.4,60,1.34,41
4813,6,3,2013,41,50,49,30,75,10,10.4,57,1.12,54
4814,7,3,2013,54,41,56,39,80,11,10.9,72,0.66,60
4815,8,3,2013,60,54,61,44,73,4,11.3,85,0.65,63
4816,9,3,2013,63,60,73,37,75,3,13.2,81,0.74,74
4817,10,3,2013,74,63,88,48,74,2,13.2,82,0.86,70
4818,11,3,2013,70,74,71,41,88,3,16.2,64,0.86,54
4819,12,3,2013,54,70,65,30,97,2,14.8,54,1.07,40
4820,13,3,2013,40,54,45,22,79,1,14.6,55,2.16,45
4821,14,3,2013,45,40,61,22,55,1,15.8,60,2.24,48
4822,15,3,2013,48,45,30,23,64,1,12.2,57,2.97,39
4823,16,3,2013,39,48,34,25,61,1,5.7,42,1.89,37
4824,17,3,2013,37,39,36,27,67,1,6.3,38,1.22,47
4825,18,3,2013,47,37,57,40,70,1,8,72,0.63,89
4826,19,3,2013,89,47,95,51,72,1,12,74,0.76,74
4827,20,3,2013,74,89,91,39,79,2,13.6,67,0.9,50
4828,21,3,2013,50,74,70,30,71,5,13.5,82,2.91,43
4829,22,3,2013,43,50,25,21,70,2,11.9,37,3.05,30
4830,23,3,2013,30,43,34,20,82,5,12.2,31,1.22,49
4831,24,3,2013,49,30,55,34,93,10,12.8,55,1.78,36
4832,25,3,2013,36,49,42,21,75,5,14.6,67,1.94,69
4833,26,3,2013,69,36,88,35,80,5,15.2,66,,58
4834,27,3,2013,58,69,49,31,83,4,14.2,70,,47
4835,28,3,2013,47,58,49,28,74,3,13.5,75,,52
4836,29,3,2013,52,47,51,31,70,2,12.5,76,0.88,60
4837,30,3,2013,60,52,65,40,79,6,13.7,79,0.5,84
4838,31,3,2013,84,60,89,53,71,4,13.8,88,,66
4839,1,4,2013,66,84,64,39,98,6,15.7,66,0.76,71
4840,2,4,2013,71,66,62,39,96,3,15.3,66,1.21,62
4841,3,4,2013,62,71,40,31,88,5,15.9,72,1.21,53
4842,4,4,2013,53,62,43,26,98,5,16.7,54,1.02,63
4843,5,4,2013,63,53,61,36,100,5,16.6,60,0.88,71
4844,6,4,2013,71,63,101,39,90,5,16.4,71,1.4,60
4845,7,4,2013,60,71,72,30,76,2,15.8,76,1.03,43
4846,8,4,2013,43,60,48,22,76,4,11.9,71,1.17,31
4847,9,4,2013,31,43,32,19,78,4,12.6,78,1.02,37
4848,10,4,2013,37,31,38,23,86,5,14.3,72,1.06,52
4849,11,4,2013,52,37,43,30,98,5,17.1,56,1.18,48
4850,12,4,2013,48,52,50,28,63,5,16,70,0.8,46
4851,13,4,2013,46,48,54,32,68,3,16.2,74,1.43,34
4852,14,4,2013,34,46,32,20,54,4,16.9,61,1.59,32
4853,15,4,2013,32,34,26,20,70,4,16,44,1.53,32
4854,16,4,2013,32,32,26,20,59,6,15.9,49,1.28,35
4855,17,4,2013,35,32,36,21,60,8,17,39,1.2,40
4856,18,4,2013,40,35,46,23,64,6,15.6,52,1.18,45
4857,19,4,2013,45,40,45,27,59,7,15.2,53,1.03,43
4858,20,4,2013,43,45,46,26,60,6,15.5,59,0.92,43
4859,21,4,2013,43,43,46,25,59,6,17.5,56,1.3,56
4860,22,4,2013,56,43,54,30,72,5,17.9,51,1.15,48
4861,23,4,2013,48,56,50,28,79,6,17.5,58,0.91,53
4862,24,4,2013,53,48,67,29,63,6,19.1,59,0.87,61
4863,25,4,2013,61,53,65,34,42,9,20.5,57,0.89,54
4864,26,4,2013,54,61,66,33,50,7,21.5,54,1,37
4865,27,4,2013,37,54,52,27,48,2,20.7,59,0.87,39
4866,28,4,2013,39,37,50,28,53,4,21,58,0.87,61
4867,29,4,2013,61,39,82,37,72,3,22.1,59,0.91,66
4868,30,4,2013,66,61,92,36,79,5,23.7,54,,58
4869,1,5,2013,58,66,57,30,73,4,24.1,53,1.01,50
4870,2,5,2013,50,58,67,26,70,3,23.8,54,0.97,42
4871,3,5,2013,42,50,51,23,60,2,23.4,53,0.87,40
4872,4,5,2013,40,42,51,21,63,3,24.5,52,1.12,39
4873,5,5,2013,39,40,45,21,52,4,24.7,52,1.19,38
4874,6,5,2013,38,39,46,22,49,2,23.7,60,0.97,35
4875,7,5,2013,35,38,43,19,50,2,22.7,64,1.18,35
4876,8,5,2013,35,35,44,18,56,3,21,63,1.48,38
4877,9,5,2013,38,35,33,20,61,3,19,66,1.05,34
4878,10,5,2013,34,38,36,18,63,2,21.7,54,1.15,31
4879,11,5,2013,31,34,38,18,62,6,22.6,49,1.25,27
4880,12,5,2013,27,31,28,15,65,4,21,57,1.61,35
4881,13,5,2013,35,27,22,18,53,3,19,64,2.55,29
4882,14,5,2013,29,35,23,15,61,3,19.9,47,1.35,34
4883,15,5,2013,34,29,36,19,65,6,21.3,48,0.95,40
4884,16,5,2013,40,34,49,20,61,6,20.3,69,1.16,40
4885,17,5,2013,40,40,50,21,58,2,21.7,67,1.02,51
4886,18,5,2013,51,40,57,26,64,2,23.5,58,0.9,62
4887,19,5,2013,62,51,67,31,58,2,24.6,56,1.07,63
4888,20,5,2013,63,62,76,31,63,1,24.8,57,1.23,67
4889,21,5,2013,67,63,71,34,80,5,26.9,39,1.06,77
4890,22,5,2013,77,67,101,36,75,2,24.7,57,1.58,70
4891,23,5,2013,70,77,75,32,63,2,26.3,40,1.92,32
4892,24,5,2013,32,70,29,18,70,6,24,37,1.4,26
4893,25,5,2013,26,32,29,15,53,6,24,36,1.96,33
4894,26,5,2013,33,26,42,17,49,4,24.1,34,1.62,26
4895,27,5,2013,26,33,27,15,62,8,20.8,34,1.34,33
4896,28,5,2013,33,26,40,18,68,5,21.1,51,1.29,48
4897,29,5,2013,48,33,52,24,71,3,23.9,44,1.12,60
4898,30,5,2013,60,48,67,30,70,8,25.5,40,1.94,36
4899,31,5,2013,36,60,32,19,67,7,23.1,33,,25
4900,1,6,2013,25,36,24,14,57,7,22.2,31,1.76,24
4901,2,6,2013,24,25,28,12,50,6,20.7,54,1.1,28
4902,3,6,2013,28,24,25,14,67,3,22.5,46,1.28,29
4903,4,6,2013,29,28,24,16,66,2,22.9,47,1.13,35
4904,5,6,2013,35,29,34,18,67,4,22,56,1.09,30
4905,6,6,2013,30,35,25,17,61,4,23.1,52,1.34,30
4906,7,6,2013,30,30,28,16,68,3,23.6,52,3.16,27
4907,8,6,2013,27,30,30,14,61,2,24.3,51,1.27,27
4908,9,6,2013,27,27,31,14,50,4,24.3,61,1.24,37
4909,10,6,2013,37,27,40,19,61,2,24,62,1.29,38
4910,11,6,2013,38,37,41,19,67,5,23.1,62,1.9,32
4911,12,6,2013,32,38,28,15,62,6,21.4,64,1.62,33
4912,13,6,2013,33,32,38,16,65,2,23.3,59,1.02,41
4913,14,6,2013,41,33,36,21,80,1,24.3,56,1.3,40
4914,15,6,2013,40,41,38,20,79,4,26.6,51,1.31,36
4915,16,6,2013,36,40,31,18,75,5,28.6,43,1.12,45
4916,17,6,2013,45,36,47,24,73,2,28.4,48,1.13,52
4917,18,6,2013,52,45,56,26,76,2,29.2,49,1.21,48
4918,19,6,2013,48,52,49,25,76,2,29.5,48,1.03,46
4919,20,6,2013,46,48,46,23,62,2,29.4,51,1.22,46
4920,21,6,2013,46,46,48,23,61,3,27.7,56,1.19,44
4921,22,6,2013,44,46,47,22,54,6,27.6,61,0.94,51
4922,23,6,2013,51,44,45,24,54,9,28.4,56,1.32,36
4923,24,6,2013,36,51,38,17,52,7,28.9,48,1.17,54
4924,25,6,2013,54,36,47,25,66,3,29,51,2.13,58
4925,26,6,2013,58,54,43,29,66,3,27.8,40,2.41,46
4926,27,6,2013,46,58,32,25,64,10,24.9,45,1.84,31
4927,28,6,2013,31,46,33,22,61,7,24.9,49,1.34,35
4928,29,6,2013,35,31,47,26,57,1,24.4,57,2.96,24
4929,30,6,2013,24,35,27,19,55,1,22.3,51,,31
4930,1,7,2013,31,24,24,16,61,3,25.5,37,1.46,33
4931,2,7,2013,33,31,30,17,58,2,25.3,42,1.34,46
4932,3,7,2013,46,33,28,21,58,7,25.5,54,1.38,40
4933,4,7,2013,40,46,32,25,61,5,25.1,59,1.33,34
4934,5,7,2013,34,40,38,29,64,1,24.9,67,1.35,23
4935,6,7,2013,23,34,26,19,51,1,26.3,51,1.42,26
4936,7,7,2013,26,23,30,22,52,1,27.4,50,1.29,26
4937,8,7,2013,26,26,31,20,59,1,28.4,46,1.72,41
4938,9,7,2013,41,26,33,25,72,2,28.7,44,1.64,39
4939,10,7,2013,39,41,41,20,76,2,27.7,47,1.41,39
4940,11,7,2013,39,39,41,19,68,4,27.2,52,1.46,44
4941,12,7,2013,44,39,32,23,75,5,28.3,49,1.55,35
4942,13,7,2013,35,44,37,21,63,6,28.6,37,1.82,28
4943,14,7,2013,28,35,37,18,65,6,28.8,30,1.74,39
4944,15,7,2013,39,28,38,24,77,3,28.7,33,1.32,39
4945,16,7,2013,39,39,33,25,61,2,27.1,42,1.76,41
4946,17,7,2013,41,39,47,23,63,3,25,50,,41
4947,18,7,2013,41,41,50,22,71,3,27.3,44,1.09,38
4948,19,7,2013,38,41,48,19,58,1,26.8,52,1.23,39
4949,20,7,2013,39,38,47,20,57,3,27.8,50,1,44
4950,21,7,2013,44,39,50,23,65,3,28.9,43,1.29,30
4951,22,7,2013,30,44,44,16,53,1,24.3,66,1.18,37
4952,23,7,2013,37,30,45,20,61,2,26.9,54,1.22,38
4953,24,7,2013,38,37,41,20,68,2,28.8,42,1.13,48
4954,25,7,2013,48,38,47,25,80,2,29.6,40,1.17,52
4955,26,7,2013,52,48,45,29,92,6,31.4,37,1.4,41
4956,27,7,2013,41,52,33,22,63,2,29.8,44,1.47,35
4957,28,7,2013,35,41,36,18,51,1,28.5,51,1.02,39
4958,29,7,2013,39,35,48,22,62,1,29.1,51,0.96,44
4959,30,7,2013,44,39,39,23,71,3,30.3,48,1.93,37
4960,31,7,2013,37,44,45,19,71,3,30.5,40,,28
4961,1,8,2013,28,37,27,15,63,2,28.6,46,1.2,33
4962,2,8,2013,33,28,32,18,64,0,28.6,55,1.27,33
4963,3,8,2013,33,33,31,18,59,6,29.3,51,1.19,33
4964,4,8,2013,33,33,32,17,62,4,30.7,42,1.59,25
4965,5,8,2013,25,33,26,13,55,5,29,50,1.27,29
4966,6,8,2013,29,25,27,14,62,6,29.2,48,1.27,36
4967,7,8,2013,36,29,30,19,65,3,29.3,48,1.19,34
4968,8,8,2013,34,36,31,20,73,2,29.6,46,1.43,38
4969,9,8,2013,38,34,46,24,66,3,29.3,50,1.3,34
4970,10,8,2013,34,38,40,21,69,1,29.2,46,1.3,48
4971,11,8,2013,48,34,48,30,69,1,28.3,49,1.41,38
4972,12,8,2013,38,48,47,22,66,1,28.3,52,1.08,39
4973,13,8,2013,39,38,47,22,68,1,29.1,48,1.15,40
4974,14,8,2013,40,39,49,22,71,1,29.4,47,1.08,43
4975,15,8,2013,43,40,46,23,71,1,30.2,40,1.25,44
4976,16,8,2013,44,43,48,25,76,3,29.8,41,1.36,37
4977,17,8,2013,37,44,48,22,61,4,29.1,49,1.23,27
4978,18,8,2013,27,37,37,14,53,4,28.4,48,1.27,32
4979,19,8,2013,32,27,45,18,69,5,28.8,47,1.23,42
4980,20,8,2013,42,32,52,20,59,3,28.6,52,1.48,32
4981,21,8,2013,32,42,38,18,60,3,28.3,44,1.23,36
4982,22,8,2013,36,32,47,21,67,8,27.4,47,1.18,33
4983,23,8,2013,33,36,41,18,63,6,27.4,47,1.33,33
4984,24,8,2013,33,33,43,18,68,1,27.4,48,1.17,29
4985,25,8,2013,29,33,38,18,57,2,27.1,51,1.21,32
4986,26,8,2013,32,29,40,20,69,3,27.5,51,1.03,39
4987,27,8,2013,39,32,49,25,72,4,27.6,52,1.08,46
4988,28,8,2013,46,39,55,27,70,5,26.5,60,1.32,50
4989,29,8,2013,50,46,28,27,85,6,28.4,42,2.06,51
4990,30,8,2013,51,50,26,27,80,4,27.4,33,1.76,30
4991,31,8,2013,30,51,32,16,56,3,25,50,,29
4992,1,9,2013,29,30,34,15,52,4,24.6,61,1.2,55
4993,2,9,2013,55,29,56,30,80,3,24.1,60,1.21,65
4994,3,9,2013,65,55,38,34,91,4,26.8,40,2.38,32
4995,4,9,2013,32,65,23,18,70,4,26.5,29,1.37,29
4996,5,9,2013,29,32,34,16,53,5,24.1,54,1.3,33
4997,6,9,2013,33,29,32,18,59,3,25,51,1.26,37
4998,7,9,2013,37,33,38,19,54,2,25.2,54,1.18,35
4999,8,9,2013,35,37,39,19,49,5,25.5,46,1.39,37
5000,9,9,2013,37,35,41,20,50,3,24.4,57,1.27,33
5001,10,9,2013,33,37,40,17,72,5,25.2,57,1.1,45
5002,11,9,2013,45,33,40,23,85,2,26.1,55,1.01,39
5003,12,9,2013,39,45,44,21,77,2,25.3,64,0.91,45
5004,13,9,2013,45,39,39,23,70,3,24.4,63,2.33,24
5005,14,9,2013,24,45,25,13,76,2,22.4,38,1.04,27
5006,15,9,2013,27,24,33,15,77,4,23.3,40,0.92,50
5007,16,9,2013,50,27,37,25,88,1,21.3,58,1.09,28
5008,17,9,2013,28,50,39,16,62,1,21.7,67,1.14,27
5009,18,9,2013,27,28,30,15,63,2,23.8,49,,30
5010,19,9,2013,30,27,35,17,67,3,22.8,54,,24
5011,20,9,2013,24,30,22,15,63,1,21.9,37,0.89,19
5012,21,9,2013,19,24,22,16,75,5,22.6,31,,23
5013,22,9,2013,23,19,24,16,60,3,21.3,39,,32
5014,23,9,2013,32,23,30,20,65,3,21.2,39,,31
5015,24,9,2013,31,32,30,17,63,2,23.1,35,,37
5016,25,9,2013,37,31,43,19,74,8,22.7,47,0.8,50
5017,26,9,2013,50,37,52,28,76,4,22.1,66,0.81,48
5018,27,9,2013,48,50,47,25,86,6,24.7,52,0.87,45
5019,28,9,2013,45,48,50,24,67,2,23.4,62,1.17,42
5020,29,9,2013,42,45,61,22,57,4,22.8,72,1.05,39
5021,30,9,2013,39,42,48,23,67,1,22.8,75,,29
5022,1,10,2013,29,39,32,16,51,2,21.2,62,1.82,20
5023,2,10,2013,20,29,20,12,46,1,17.4,51,1.97,23
5024,3,10,2013,23,20,24,15,51,1,15.1,39,2.13,27
5025,4,10,2013,27,23,33,18,58,4,12.5,43,1.41,27
5026,5,10,2013,27,27,36,18,58,2,13.8,52,1.25,26
5027,6,10,2013,26,27,37,18,52,2,16.3,56,1.21,35
5028,7,10,2013,35,26,39,23,69,2,17.4,56,0.99,32
5029,8,10,2013,32,35,45,20,63,1,18.4,60,1.06,40
5030,9,10,2013,40,32,49,27,66,3,18.2,61,0.87,32
5031,10,10,2013,32,40,52,18,62,2,19.5,70,0.8,43
5032,11,10,2013,43,32,68,28,64,2,18.9,84,0.67,43
5033,12,10,2013,43,43,71,29,58,1,19.6,81,0.6,39
5034,13,10,2013,39,43,71,24,44,1,20.2,82,0.82,38
5035,14,10,2013,38,39,68,24,50,1,20.6,78,0.58,43
5036,15,10,2013,43,38,76,27,62,1,20.7,74,0.64,41
5037,16,10,2013,41,43,57,24,66,1,20.2,70,1,25
5038,17,10,2013,25,41,32,14,44,1,15.7,50,4.13,25
5039,18,10,2013,25,25,27,14,59,2,18,42,3.28,30
5040,19,10,2013,30,25,29,19,73,5,18.6,39,1.32,34
5041,20,10,2013,34,30,36,21,68,3,17.6,59,1.02,34
5042,21,10,2013,34,34,63,23,69,4,17,69,0.66,63
5043,22,10,2013,63,34,85,42,89,3,18,68,0.45,65
5044,23,10,2013,65,63,76,47,93,3,18.3,66,0.58,51
5045,24,10,2013,51,65,71,38,80,3,18.2,69,0.83,53
5046,25,10,2013,53,51,88,40,75,3,17.6,75,0.78,58
5047,26,10,2013,58,53,96,48,66,3,17.5,76,0.68,57
5048,27,10,2013,57,58,67,49,68,2,17.6,75,0.68,77
5049,28,10,2013,77,57,88,69,74,4,16.7,80,0.51,79
5050,29,10,2013,79,77,92,70,86,3,17.5,75,0.52,104
5051,30,10,2013,104,79,124,91,94,4,17.3,72,0.42,86
5052,31,10,2013,86,104,103,73,91,7,18.1,61,,58
5053,1,11,2013,58,86,81,44,78,5,17.4,68,0.78,56
5054,2,11,2013,56,58,94,45,69,6,17.4,69,0.5,61
5055,3,11,2013,61,56,95,45,70,6,17.3,74,0.61,73
5056,4,11,2013,73,61,108,50,76,4,17.5,77,0.78,38
5057,5,11,2013,38,73,45,19,65,6,19.3,67,1.76,33
5058,6,11,2013,33,38,60,14,39,5,19.5,66,2.07,40
5059,7,11,2013,40,33,36,22,70,3,17.9,48,1.32,45
5060,8,11,2013,45,40,49,30,78,3,17,68,0.76,47
5061,9,11,2013,47,45,58,35,64,3,16.9,74,0.53,46
5062,10,11,2013,46,47,59,30,60,4,17.3,73,0.9,50
5063,11,11,2013,50,46,77,31,88,4,18,77,0.96,41
5064,12,11,2013,41,50,37,20,63,3,19.7,62,1.86,35
5065,13,11,2013,35,41,39,24,60,3,17.6,62,1.56,26
5066,14,11,2013,26,35,29,18,63,6,15.1,61,1.37,38
5067,15,11,2013,38,26,25,22,74,3,13.5,68,0.62,27
5068,16,11,2013,27,38,33,21,68,3,14.3,60,0.88,37
5069,17,11,2013,37,27,50,30,61,5,13.7,62,0.87,44
5070,18,11,2013,44,37,88,35,78,4,12.7,64,0.81,52
5071,19,11,2013,52,44,71,43,83,11,13.4,67,1,66
5072,20,11,2013,66,52,102,48,77,8,14.9,77,0.68,81
5073,21,11,2013,81,66,138,62,78,5,14.9,80,0.48,49
5074,22,11,2013,49,81,69,36,79,5,15,73,0.69,40
5075,23,11,2013,40,49,72,28,74,7,16,68,1.51,38
5076,24,11,2013,38,40,53,26,76,4,13,86,0.72,85
5077,25,11,2013,85,38,92,45,88,4,12.7,73,0.81,38
5078,26,11,2013,38,85,40,26,66,10,9.5,69,1.34,51
5079,27,11,2013,51,38,41,30,71,6,8.6,66,0.99,41
5080,28,11,2013,41,51,36,33,78,13,6.8,55,1.59,53
5081,29,11,2013,53,41,47,40,84,8,7.1,53,1.58,68
5082,30,11,2013,68,53,86,54,81,8,7.1,69,,54
5083,1,12,2013,54,68,59,40,67,1,11.1,81,1.3,66
5084,2,12,2013,66,54,43,39,66,2,11.5,80,1.3,62
5085,3,12,2013,62,66,66,45,64,2,8,72,1.06,69
5086,4,12,2013,69,62,79,52,77,4,6.2,77,0.94,86
5087,5,12,2013,86,69,84,63,90,8,7.7,65,1.13,79
5088,6,12,2013,79,86,118,57,84,4,8,77,0.65,33
5089,7,12,2013,33,79,38,20,63,3,7.2,80,2.61,39
5090,8,12,2013,39,33,35,29,83,5,7,84,1.04,72
5091,9,12,2013,72,39,106,56,88,9,7.4,85,0.51,58
5092,10,12,2013,58,72,80,40,71,4,9.8,82,2.89,37
